Document,Word,TFIDFVal
Machine-learning facilitates selection of a novel diagnostic panel of metabolites for the detection of heart failure.,acid,0.1826957437026634
Machine-learning facilitates selection of a novel diagnostic panel of metabolites for the detection of heart failure.,bnp,0.17230265986252039
Machine-learning facilitates selection of a novel diagnostic panel of metabolites for the detection of heart failure.,lpc,0.17230265986252039
Machine-learning facilitates selection of a novel diagnostic panel of metabolites for the detection of heart failure.,metabolomics,0.17230265986252039
Machine-learning facilitates selection of a novel diagnostic panel of metabolites for the detection of heart failure.,diagnostic,0.146581373269487
Machine-learning facilitates selection of a novel diagnostic panel of metabolites for the detection of heart failure.,comparable,0.1328293523379042
Machine-learning facilitates selection of a novel diagnostic panel of metabolites for the detection of heart failure.,selection,0.12729069483997388
Contrast-Enhanced Ultrasound Quantification: From Kinetic Modeling to Machine Learning.,dce,0.25010784649744766
Contrast-Enhanced Ultrasound Quantification: From Kinetic Modeling to Machine Learning.,ucas,0.22872011666756648
Contrast-Enhanced Ultrasound Quantification: From Kinetic Modeling to Machine Learning.,imaging,0.19280992697031707
Contrast-Enhanced Ultrasound Quantification: From Kinetic Modeling to Machine Learning.,quantitative,0.18501777164531785
Contrast-Enhanced Ultrasound Quantification: From Kinetic Modeling to Machine Learning.,ultrasound,0.18413932496615165
Contrast-Enhanced Ultrasound Quantification: From Kinetic Modeling to Machine Learning.,complementary,0.16228375969982678
Contrast-Enhanced Ultrasound Quantification: From Kinetic Modeling to Machine Learning.,maps,0.16228375969982678
Contrast-Enhanced Ultrasound Quantification: From Kinetic Modeling to Machine Learning.,uca,0.16228375969982678
Contrast-Enhanced Ultrasound Quantification: From Kinetic Modeling to Machine Learning.,indicator,0.16228375969982678
Contrast-Enhanced Ultrasound Quantification: From Kinetic Modeling to Machine Learning.,intravascular,0.14856244794721948
Early expressed circulating long noncoding RNA CHAST is associated with cardiac contractile function in patients with acute myocardial infarction.,ami,0.2994962847050973
Early expressed circulating long noncoding RNA CHAST is associated with cardiac contractile function in patients with acute myocardial infarction.,chast,0.27595469863808836
Early expressed circulating long noncoding RNA CHAST is associated with cardiac contractile function in patients with acute myocardial infarction.,contractile,0.22353334214751186
Early expressed circulating long noncoding RNA CHAST is associated with cardiac contractile function in patients with acute myocardial infarction.,remodeling,0.20463329521501827
Early expressed circulating long noncoding RNA CHAST is associated with cardiac contractile function in patients with acute myocardial infarction.,circulating,0.19658505941306748
Early expressed circulating long noncoding RNA CHAST is associated with cardiac contractile function in patients with acute myocardial infarction.,cardiac,0.16227136945332904
Early expressed circulating long noncoding RNA CHAST is associated with cardiac contractile function in patients with acute myocardial infarction.,lncrnas,0.15860358813427472
Early expressed circulating long noncoding RNA CHAST is associated with cardiac contractile function in patients with acute myocardial infarction.,function,0.15163509798893815
Early expressed circulating long noncoding RNA CHAST is associated with cardiac contractile function in patients with acute myocardial infarction.,050,0.14519343987361155
Early expressed circulating long noncoding RNA CHAST is associated with cardiac contractile function in patients with acute myocardial infarction.,quartiles,0.14519343987361155
An unsupervised learning approach to identify novel signatures of health and disease from multimodal data.,signatures,0.21760691557086598
An unsupervised learning approach to identify novel signatures of health and disease from multimodal data.,biomarkers,0.21755480756753165
An unsupervised learning approach to identify novel signatures of health and disease from multimodal data.,microbiome,0.19117185336622958
An unsupervised learning approach to identify novel signatures of health and disease from multimodal data.,health,0.18787734410874307
An unsupervised learning approach to identify novel signatures of health and disease from multimodal data.,multimodal,0.1750080141551236
An unsupervised learning approach to identify novel signatures of health and disease from multimodal data.,individuals,0.16898867919940921
An unsupervised learning approach to identify novel signatures of health and disease from multimodal data.,biomarker,0.16353958772325447
An unsupervised learning approach to identify novel signatures of health and disease from multimodal data.,gpc,0.15423624758000282
An unsupervised learning approach to identify novel signatures of health and disease from multimodal data.,modalities,0.15423624758000282
An unsupervised learning approach to identify novel signatures of health and disease from multimodal data.,novel,0.14010236439822854
Reaction phenotypes in IgE-mediated food allergy and anaphylaxis.,food,0.3073161733703234
Reaction phenotypes in IgE-mediated food allergy and anaphylaxis.,allergy,0.2461910528093266
Reaction phenotypes in IgE-mediated food allergy and anaphylaxis.,phenotypes,0.21065667348350287
Reaction phenotypes in IgE-mediated food allergy and anaphylaxis.,anaphylaxis,0.18506593224832982
Reaction phenotypes in IgE-mediated food allergy and anaphylaxis.,allergic,0.18506593224832982
Reaction phenotypes in IgE-mediated food allergy and anaphylaxis.,allergen,0.18506593224832982
Reaction phenotypes in IgE-mediated food allergy and anaphylaxis.,reaction,0.1694183569403433
Reaction phenotypes in IgE-mediated food allergy and anaphylaxis.,experience,0.13668566363474932
Reaction phenotypes in IgE-mediated food allergy and anaphylaxis.,exist,0.13668566363474932
Reaction phenotypes in IgE-mediated food allergy and anaphylaxis.,asthma,0.13668566363474932
Machine learning-based mortality prediction of patients undergoing cardiac resynchronization therapy: the SEMMELWEIS-CRT score.,crt,0.2760869550184661
Machine learning-based mortality prediction of patients undergoing cardiac resynchronization therapy: the SEMMELWEIS-CRT score.,semmelweis,0.17543816744398938
Machine learning-based mortality prediction of patients undergoing cardiac resynchronization therapy: the SEMMELWEIS-CRT score.,implantation,0.17543816744398938
Machine learning-based mortality prediction of patients undergoing cardiac resynchronization therapy: the SEMMELWEIS-CRT score.,undergoing,0.16137080584220978
Machine learning-based mortality prediction of patients undergoing cardiac resynchronization therapy: the SEMMELWEIS-CRT score.,ci,0.16115489961966264
Machine learning-based mortality prediction of patients undergoing cardiac resynchronization therapy: the SEMMELWEIS-CRT score.,001,0.15508069663754015
Machine learning-based mortality prediction of patients undergoing cardiac resynchronization therapy: the SEMMELWEIS-CRT score.,score,0.15378641002794163
Machine learning-based mortality prediction of patients undergoing cardiac resynchronization therapy: the SEMMELWEIS-CRT score.,pre,0.15008007229887313
Machine learning-based mortality prediction of patients undergoing cardiac resynchronization therapy: the SEMMELWEIS-CRT score.,year,0.1473738947367865
Machine learning-based mortality prediction of patients undergoing cardiac resynchronization therapy: the SEMMELWEIS-CRT score.,95,0.14493013055570886
Single-modal and multi-modal false arrhythmia alarm reduction using attention-based convolutional and recurrent neural networks.,alarm,0.24732034806346065
Single-modal and multi-modal false arrhythmia alarm reduction using attention-based convolutional and recurrent neural networks.,icus,0.1604750770360887
Single-modal and multi-modal false arrhythmia alarm reduction using attention-based convolutional and recurrent neural networks.,alarms,0.1604750770360887
Single-modal and multi-modal false arrhythmia alarm reduction using attention-based convolutional and recurrent neural networks.,arrhythmia,0.14690669185319233
Single-modal and multi-modal false arrhythmia alarm reduction using attention-based convolutional and recurrent neural networks.,units,0.14690669185319233
Single-modal and multi-modal false arrhythmia alarm reduction using attention-based convolutional and recurrent neural networks.,false,0.14690669185319233
Single-modal and multi-modal false arrhythmia alarm reduction using attention-based convolutional and recurrent neural networks.,proposed,0.1414047496797961
Single-modal and multi-modal false arrhythmia alarm reduction using attention-based convolutional and recurrent neural networks.,88,0.13727976936052158
Single-modal and multi-modal false arrhythmia alarm reduction using attention-based convolutional and recurrent neural networks.,signal,0.13727976936052158
Single-modal and multi-modal false arrhythmia alarm reduction using attention-based convolutional and recurrent neural networks.,specificity,0.12981254815020005
Status of glycosylated hemoglobin and prediction of glycemic control among patients with insulin-treated type 2 diabetes in North China: a multicenter observational study.,en,0.2069798086245624
Status of glycosylated hemoglobin and prediction of glycemic control among patients with insulin-treated type 2 diabetes in North China: a multicenter observational study.,t2dm,0.2069798086245624
Status of glycosylated hemoglobin and prediction of glycemic control among patients with insulin-treated type 2 diabetes in North China: a multicenter observational study.,bp,0.16646127804608188
Status of glycosylated hemoglobin and prediction of glycemic control among patients with insulin-treated type 2 diabetes in North China: a multicenter observational study.,north,0.16646127804608188
Status of glycosylated hemoglobin and prediction of glycemic control among patients with insulin-treated type 2 diabetes in North China: a multicenter observational study.,glucose,0.15956221423720637
Status of glycosylated hemoglobin and prediction of glycemic control among patients with insulin-treated type 2 diabetes in North China: a multicenter observational study.,73,0.15238675145739225
Status of glycosylated hemoglobin and prediction of glycemic control among patients with insulin-treated type 2 diabetes in North China: a multicenter observational study.,svm,0.15238675145739225
Status of glycosylated hemoglobin and prediction of glycemic control among patients with insulin-treated type 2 diabetes in North China: a multicenter observational study.,rf,0.15238675145739225
Status of glycosylated hemoglobin and prediction of glycemic control among patients with insulin-treated type 2 diabetes in North China: a multicenter observational study.,china,0.15238675145739225
Status of glycosylated hemoglobin and prediction of glycemic control among patients with insulin-treated type 2 diabetes in North China: a multicenter observational study.,logistic,0.14591740629953212
Comparison of Machine Learning Methods With Traditional Models for Use of Administrative Claims With Electronic Medical Records to Predict Heart Failure Outcomes.,claims,0.20792283086599841
Comparison of Machine Learning Methods With Traditional Models for Use of Administrative Claims With Electronic Medical Records to Predict Heart Failure Outcomes.,home,0.16428394801191507
Comparison of Machine Learning Methods With Traditional Models for Use of Administrative Claims With Electronic Medical Records to Predict Heart Failure Outcomes.,emr,0.1502353655916872
Comparison of Machine Learning Methods With Traditional Models for Use of Administrative Claims With Electronic Medical Records to Predict Heart Failure Outcomes.,ci,0.14322696942653498
Comparison of Machine Learning Methods With Traditional Models for Use of Administrative Claims With Electronic Medical Records to Predict Heart Failure Outcomes.,hf,0.13815627350009932
Comparison of Machine Learning Methods With Traditional Models for Use of Administrative Claims With Electronic Medical Records to Predict Heart Failure Outcomes.,regression,0.1318519522330073
Comparison of Machine Learning Methods With Traditional Models for Use of Administrative Claims With Electronic Medical Records to Predict Heart Failure Outcomes.,95,0.12880715030741485
Comparison of Machine Learning Methods With Traditional Models for Use of Administrative Claims With Electronic Medical Records to Predict Heart Failure Outcomes.,hospitalization,0.1285201211249915
Comparison of Machine Learning Methods With Traditional Models for Use of Administrative Claims With Electronic Medical Records to Predict Heart Failure Outcomes.,vs,0.12729664695580895
Comparison of Machine Learning Methods With Traditional Models for Use of Administrative Claims With Electronic Medical Records to Predict Heart Failure Outcomes.,logistic,0.1266476700437943
Temporal association of neuropsychological test performance using unsupervised learning reveals a distinct signature of Alzheimer's disease status.,nacc,0.23349606143261817
Temporal association of neuropsychological test performance using unsupervised learning reveals a distinct signature of Alzheimer's disease status.,fhs,0.23349606143261817
Temporal association of neuropsychological test performance using unsupervised learning reveals a distinct signature of Alzheimer's disease status.,ad,0.20654352964082295
Temporal association of neuropsychological test performance using unsupervised learning reveals a distinct signature of Alzheimer's disease status.,np,0.20534671323957307
Temporal association of neuropsychological test performance using unsupervised learning reveals a distinct signature of Alzheimer's disease status.,immediate,0.16567243527364087
Temporal association of neuropsychological test performance using unsupervised learning reveals a distinct signature of Alzheimer's disease status.,help,0.15166460641012394
Temporal association of neuropsychological test performance using unsupervised learning reveals a distinct signature of Alzheimer's disease status.,delayed,0.15166460641012394
Temporal association of neuropsychological test performance using unsupervised learning reveals a distinct signature of Alzheimer's disease status.,tests,0.14172589366413985
Temporal association of neuropsychological test performance using unsupervised learning reveals a distinct signature of Alzheimer's disease status.,52,0.14172589366413985
Temporal association of neuropsychological test performance using unsupervised learning reveals a distinct signature of Alzheimer's disease status.,recall,0.14172589366413985
Extreme Consumers of Health Care: Patterns of Care Utilization in Patients with Multiple Chronic Conditions Admitted to a Novel Integrated Clinic.,hnd,0.2517039693189716
Extreme Consumers of Health Care: Patterns of Care Utilization in Patients with Multiple Chronic Conditions Admitted to a Novel Integrated Clinic.,utilization,0.24314511540255035
Extreme Consumers of Health Care: Patterns of Care Utilization in Patients with Multiple Chronic Conditions Admitted to a Novel Integrated Clinic.,care,0.24180787096227493
Extreme Consumers of Health Care: Patterns of Care Utilization in Patients with Multiple Chronic Conditions Admitted to a Novel Integrated Clinic.,centered,0.15265350424547997
Extreme Consumers of Health Care: Patterns of Care Utilization in Patients with Multiple Chronic Conditions Admitted to a Novel Integrated Clinic.,multidisciplinary,0.15265350424547997
Extreme Consumers of Health Care: Patterns of Care Utilization in Patients with Multiple Chronic Conditions Admitted to a Novel Integrated Clinic.,mcc,0.15265350424547997
Extreme Consumers of Health Care: Patterns of Care Utilization in Patients with Multiple Chronic Conditions Admitted to a Novel Integrated Clinic.,health,0.1397812608158424
Extreme Consumers of Health Care: Patterns of Care Utilization in Patients with Multiple Chronic Conditions Admitted to a Novel Integrated Clinic.,statistically,0.1397464436390795
Extreme Consumers of Health Care: Patterns of Care Utilization in Patients with Multiple Chronic Conditions Admitted to a Novel Integrated Clinic.,diagnoses,0.1397464436390795
Extreme Consumers of Health Care: Patterns of Care Utilization in Patients with Multiple Chronic Conditions Admitted to a Novel Integrated Clinic.,patient,0.1257083490920426
Improving Long-QT syndrome Diagnosis by a Polynomial-Based T-wave Morphology Characterization.,lqts,0.26548190274432354
Improving Long-QT syndrome Diagnosis by a Polynomial-Based T-wave Morphology Characterization.,qtc,0.24068052790209585
Improving Long-QT syndrome Diagnosis by a Polynomial-Based T-wave Morphology Characterization.,morphology,0.22496239422303846
Improving Long-QT syndrome Diagnosis by a Polynomial-Based T-wave Morphology Characterization.,wave,0.20589220438596778
Improving Long-QT syndrome Diagnosis by a Polynomial-Based T-wave Morphology Characterization.,qt,0.18092357850518168
Improving Long-QT syndrome Diagnosis by a Polynomial-Based T-wave Morphology Characterization.,offs,0.14596800395049514
Improving Long-QT syndrome Diagnosis by a Polynomial-Based T-wave Morphology Characterization.,cut,0.14596800395049514
Improving Long-QT syndrome Diagnosis by a Polynomial-Based T-wave Morphology Characterization.,polynomials,0.14596800395049514
Improving Long-QT syndrome Diagnosis by a Polynomial-Based T-wave Morphology Characterization.,hg,0.14596800395049514
Improving Long-QT syndrome Diagnosis by a Polynomial-Based T-wave Morphology Characterization.,consisting,0.14596800395049514
Management of Heart Failure with Reduced Ejection Fraction after ESC 2016 Heart Failure Guidelines: The Linx Registry.,esc,0.22660126001229988
Management of Heart Failure with Reduced Ejection Fraction after ESC 2016 Heart Failure Guidelines: The Linx Registry.,hospitals,0.1822416186349863
Management of Heart Failure with Reduced Ejection Fraction after ESC 2016 Heart Failure Guidelines: The Linx Registry.,guidelines,0.17727125343824995
Management of Heart Failure with Reduced Ejection Fraction after ESC 2016 Heart Failure Guidelines: The Linx Registry.,sacubitril,0.16683284286952638
Management of Heart Failure with Reduced Ejection Fraction after ESC 2016 Heart Failure Guidelines: The Linx Registry.,registry,0.16683284286952638
Management of Heart Failure with Reduced Ejection Fraction after ESC 2016 Heart Failure Guidelines: The Linx Registry.,hf,0.16639591295531528
Management of Heart Failure with Reduced Ejection Fraction after ESC 2016 Heart Failure Guidelines: The Linx Registry.,valsartan,0.15590014247802986
Management of Heart Failure with Reduced Ejection Fraction after ESC 2016 Heart Failure Guidelines: The Linx Registry.,blockers,0.15308901998163352
Management of Heart Failure with Reduced Ejection Fraction after ESC 2016 Heart Failure Guidelines: The Linx Registry.,registries,0.147031390428166
Management of Heart Failure with Reduced Ejection Fraction after ESC 2016 Heart Failure Guidelines: The Linx Registry.,linx,0.147031390428166
PAIT-Survey Follow-Up: Changes in Albuminuria in Hypertensive Diabetic Patients with Mild-Moderate Chronic Kidney Disease.,albuminuria,0.2395027730135476
PAIT-Survey Follow-Up: Changes in Albuminuria in Hypertensive Diabetic Patients with Mild-Moderate Chronic Kidney Disease.,enalapril,0.19547191663193839
PAIT-Survey Follow-Up: Changes in Albuminuria in Hypertensive Diabetic Patients with Mild-Moderate Chronic Kidney Disease.,microalbuminuria,0.1787563253348232
PAIT-Survey Follow-Up: Changes in Albuminuria in Hypertensive Diabetic Patients with Mild-Moderate Chronic Kidney Disease.,lercanidipine,0.1787563253348232
PAIT-Survey Follow-Up: Changes in Albuminuria in Hypertensive Diabetic Patients with Mild-Moderate Chronic Kidney Disease.,amlodipine,0.1787563253348232
PAIT-Survey Follow-Up: Changes in Albuminuria in Hypertensive Diabetic Patients with Mild-Moderate Chronic Kidney Disease.,mg,0.16364223583993814
PAIT-Survey Follow-Up: Changes in Albuminuria in Hypertensive Diabetic Patients with Mild-Moderate Chronic Kidney Disease.,prevalence,0.15812242036867172
PAIT-Survey Follow-Up: Changes in Albuminuria in Hypertensive Diabetic Patients with Mild-Moderate Chronic Kidney Disease.,treatments,0.15720618006605053
PAIT-Survey Follow-Up: Changes in Albuminuria in Hypertensive Diabetic Patients with Mild-Moderate Chronic Kidney Disease.,macroalbuminuria,0.15720618006605053
PAIT-Survey Follow-Up: Changes in Albuminuria in Hypertensive Diabetic Patients with Mild-Moderate Chronic Kidney Disease.,albumin,0.15720618006605053
Classification and Prognosis Prediction from Histopathological Images of Hepatocellular Carcinoma by a Fully Automated Pipeline Based on Machine Learning.,hcc,0.2622137940647932
Classification and Prognosis Prediction from Histopathological Images of Hepatocellular Carcinoma by a Fully Automated Pipeline Based on Machine Learning.,histopathological,0.18044453545579
Classification and Prognosis Prediction from Histopathological Images of Hepatocellular Carcinoma by a Fully Automated Pipeline Based on Machine Learning.,extracted,0.16861984908415195
Classification and Prognosis Prediction from Histopathological Images of Hepatocellular Carcinoma by a Fully Automated Pipeline Based on Machine Learning.,features,0.164416282600098
Classification and Prognosis Prediction from Histopathological Images of Hepatocellular Carcinoma by a Fully Automated Pipeline Based on Machine Learning.,quantitative,0.15944790977053241
Classification and Prognosis Prediction from Histopathological Images of Hepatocellular Carcinoma by a Fully Automated Pipeline Based on Machine Learning.,images,0.15944790977053241
Classification and Prognosis Prediction from Histopathological Images of Hepatocellular Carcinoma by a Fully Automated Pipeline Based on Machine Learning.,slide,0.1590275061366556
Classification and Prognosis Prediction from Histopathological Images of Hepatocellular Carcinoma by a Fully Automated Pipeline Based on Machine Learning.,slides,0.1590275061366556
Classification and Prognosis Prediction from Histopathological Images of Hepatocellular Carcinoma by a Fully Automated Pipeline Based on Machine Learning.,adjacent,0.1590275061366556
Classification and Prognosis Prediction from Histopathological Images of Hepatocellular Carcinoma by a Fully Automated Pipeline Based on Machine Learning.,able,0.14558151503454625
Cardiovascular drug use among people with cognitive impairment living in nursing homes in northern Sweden.,2007,0.22328038742498182
Cardiovascular drug use among people with cognitive impairment living in nursing homes in northern Sweden.,people,0.21108467436256953
Cardiovascular drug use among people with cognitive impairment living in nursing homes in northern Sweden.,2013,0.19729935837481
Cardiovascular drug use among people with cognitive impairment living in nursing homes in northern Sweden.,cognitive,0.1880263277296083
Cardiovascular drug use among people with cognitive impairment living in nursing homes in northern Sweden.,diuretics,0.17957084268448828
Cardiovascular drug use among people with cognitive impairment living in nursing homes in northern Sweden.,impairment,0.17957084268448828
Cardiovascular drug use among people with cognitive impairment living in nursing homes in northern Sweden.,living,0.15867588037205935
Cardiovascular drug use among people with cognitive impairment living in nursing homes in northern Sweden.,warfarin,0.1582575122867516
Cardiovascular drug use among people with cognitive impairment living in nursing homes in northern Sweden.,homes,0.1582575122867516
Cardiovascular drug use among people with cognitive impairment living in nursing homes in northern Sweden.,nursing,0.1582575122867516
Plasma &lt;i&gt;N&lt;/i&gt;-Glycans as Emerging Biomarkers of Cardiometabolic Risk: A Prospective Investigation in the EPIC-Potsdam Cohort Study.,glycans,0.1999471775817778
Plasma &lt;i&gt;N&lt;/i&gt;-Glycans as Emerging Biomarkers of Cardiometabolic Risk: A Prospective Investigation in the EPIC-Potsdam Cohort Study.,glycan,0.1999471775817778
Plasma &lt;i&gt;N&lt;/i&gt;-Glycans as Emerging Biomarkers of Cardiometabolic Risk: A Prospective Investigation in the EPIC-Potsdam Cohort Study.,cvd,0.18922492557674894
Plasma &lt;i&gt;N&lt;/i&gt;-Glycans as Emerging Biomarkers of Cardiometabolic Risk: A Prospective Investigation in the EPIC-Potsdam Cohort Study.,weighted,0.17584234820078923
Plasma &lt;i&gt;N&lt;/i&gt;-Glycans as Emerging Biomarkers of Cardiometabolic Risk: A Prospective Investigation in the EPIC-Potsdam Cohort Study.,diabetes,0.16630026368981918
Plasma &lt;i&gt;N&lt;/i&gt;-Glycans as Emerging Biomarkers of Cardiometabolic Risk: A Prospective Investigation in the EPIC-Potsdam Cohort Study.,profiling,0.16097463942058574
Plasma &lt;i&gt;N&lt;/i&gt;-Glycans as Emerging Biomarkers of Cardiometabolic Risk: A Prospective Investigation in the EPIC-Potsdam Cohort Study.,type,0.15541363051180254
Plasma &lt;i&gt;N&lt;/i&gt;-Glycans as Emerging Biomarkers of Cardiometabolic Risk: A Prospective Investigation in the EPIC-Potsdam Cohort Study.,plasma,0.14214584931910182
Plasma &lt;i&gt;N&lt;/i&gt;-Glycans as Emerging Biomarkers of Cardiometabolic Risk: A Prospective Investigation in the EPIC-Potsdam Cohort Study.,separately,0.14186849933493897
Plasma &lt;i&gt;N&lt;/i&gt;-Glycans as Emerging Biomarkers of Cardiometabolic Risk: A Prospective Investigation in the EPIC-Potsdam Cohort Study.,ci,0.129905682841057
CRISPR-Cas9-induced IGF1 gene activation as a tool for enhancing muscle differentiation via multiple isoform expression.,igf1,0.31975734443164827
CRISPR-Cas9-induced IGF1 gene activation as a tool for enhancing muscle differentiation via multiple isoform expression.,muscle,0.2072127427868733
CRISPR-Cas9-induced IGF1 gene activation as a tool for enhancing muscle differentiation via multiple isoform expression.,variants,0.19255801083135493
CRISPR-Cas9-induced IGF1 gene activation as a tool for enhancing muscle differentiation via multiple isoform expression.,atrophy,0.19255801083135493
CRISPR-Cas9-induced IGF1 gene activation as a tool for enhancing muscle differentiation via multiple isoform expression.,skeletal,0.17627697012853855
CRISPR-Cas9-induced IGF1 gene activation as a tool for enhancing muscle differentiation via multiple isoform expression.,multiple,0.16879340248084726
CRISPR-Cas9-induced IGF1 gene activation as a tool for enhancing muscle differentiation via multiple isoform expression.,sgrna,0.1553545906949088
CRISPR-Cas9-induced IGF1 gene activation as a tool for enhancing muscle differentiation via multiple isoform expression.,isoforms,0.1553545906949088
CRISPR-Cas9-induced IGF1 gene activation as a tool for enhancing muscle differentiation via multiple isoform expression.,mrna,0.14844434721212132
CRISPR-Cas9-induced IGF1 gene activation as a tool for enhancing muscle differentiation via multiple isoform expression.,gene,0.142254582809595
[Effects of dexmedetomidine on injury of lungs and CHOP protein expression in elderly patients with lung cancer during one-lung ventilation].,chop,0.16322889820355954
[Effects of dexmedetomidine on injury of lungs and CHOP protein expression in elderly patients with lung cancer during one-lung ventilation].,均p,0.15468761746096735
[Effects of dexmedetomidine on injury of lungs and CHOP protein expression in elderly patients with lung cancer during one-lung ventilation].,05,0.14606362083062394
[Effects of dexmedetomidine on injury of lungs and CHOP protein expression in elderly patients with lung cancer during one-lung ventilation].,peak,0.14458542651540227
[Effects of dexmedetomidine on injury of lungs and CHOP protein expression in elderly patients with lung cancer during one-lung ventilation].,group,0.13893074576821032
[Effects of dexmedetomidine on injury of lungs and CHOP protein expression in elderly patients with lung cancer during one-lung ventilation].,il,0.1351874089228393
[Effects of dexmedetomidine on injury of lungs and CHOP protein expression in elderly patients with lung cancer during one-lung ventilation].,iqa,0.13222134404875674
[Effects of dexmedetomidine on injury of lungs and CHOP protein expression in elderly patients with lung cancer during one-lung ventilation].,dexmedetomidine,0.13222134404875674
[Effects of dexmedetomidine on injury of lungs and CHOP protein expression in elderly patients with lung cancer during one-lung ventilation].,values,0.12104185026948074
[Effects of dexmedetomidine on injury of lungs and CHOP protein expression in elderly patients with lung cancer during one-lung ventilation].,lung,0.12058734256843605
Apolipoprotein-AI mimetic peptides D-4F and L-5F decrease hepatic inflammation and increase insulin sensitivity in C57BL/6 mice.,hfd,0.19951655766483906
Apolipoprotein-AI mimetic peptides D-4F and L-5F decrease hepatic inflammation and increase insulin sensitivity in C57BL/6 mice.,mimetic,0.19086507867553384
Apolipoprotein-AI mimetic peptides D-4F and L-5F decrease hepatic inflammation and increase insulin sensitivity in C57BL/6 mice.,fold,0.1826471623994715
Apolipoprotein-AI mimetic peptides D-4F and L-5F decrease hepatic inflammation and increase insulin sensitivity in C57BL/6 mice.,hepatic,0.1808776791472245
Apolipoprotein-AI mimetic peptides D-4F and L-5F decrease hepatic inflammation and increase insulin sensitivity in C57BL/6 mice.,apo,0.1808776791472245
Apolipoprotein-AI mimetic peptides D-4F and L-5F decrease hepatic inflammation and increase insulin sensitivity in C57BL/6 mice.,tolerance,0.16906509270670353
Apolipoprotein-AI mimetic peptides D-4F and L-5F decrease hepatic inflammation and increase insulin sensitivity in C57BL/6 mice.,4f,0.16906509270670353
Apolipoprotein-AI mimetic peptides D-4F and L-5F decrease hepatic inflammation and increase insulin sensitivity in C57BL/6 mice.,peptides,0.16558422631338687
Apolipoprotein-AI mimetic peptides D-4F and L-5F decrease hepatic inflammation and increase insulin sensitivity in C57BL/6 mice.,mimetics,0.15460765533673404
Apolipoprotein-AI mimetic peptides D-4F and L-5F decrease hepatic inflammation and increase insulin sensitivity in C57BL/6 mice.,insulin,0.15439582689957218
PPLK&lt;sup&gt;+&lt;/sup&gt;C: A Bioinformatics Tool for Predicting Peptide Ligands of Potassium Channels Based on Primary Structure Information.,channels,0.25535572399522893
PPLK&lt;sup&gt;+&lt;/sup&gt;C: A Bioinformatics Tool for Predicting Peptide Ligands of Potassium Channels Based on Primary Structure Information.,potassium,0.25009822734843123
PPLK&lt;sup&gt;+&lt;/sup&gt;C: A Bioinformatics Tool for Predicting Peptide Ligands of Potassium Channels Based on Primary Structure Information.,peptides,0.25009822734843123
PPLK&lt;sup&gt;+&lt;/sup&gt;C: A Bioinformatics Tool for Predicting Peptide Ligands of Potassium Channels Based on Primary Structure Information.,ligand,0.21377485998557905
PPLK&lt;sup&gt;+&lt;/sup&gt;C: A Bioinformatics Tool for Predicting Peptide Ligands of Potassium Channels Based on Primary Structure Information.,pplk,0.2053670860703658
PPLK&lt;sup&gt;+&lt;/sup&gt;C: A Bioinformatics Tool for Predicting Peptide Ligands of Potassium Channels Based on Primary Structure Information.,bioinformatics,0.16568887194524667
PPLK&lt;sup&gt;+&lt;/sup&gt;C: A Bioinformatics Tool for Predicting Peptide Ligands of Potassium Channels Based on Primary Structure Information.,tool,0.14095488952164092
PPLK&lt;sup&gt;+&lt;/sup&gt;C: A Bioinformatics Tool for Predicting Peptide Ligands of Potassium Channels Based on Primary Structure Information.,tools,0.12240467822139282
PPLK&lt;sup&gt;+&lt;/sup&gt;C: A Bioinformatics Tool for Predicting Peptide Ligands of Potassium Channels Based on Primary Structure Information.,forest,0.11372151734190476
PPLK&lt;sup&gt;+&lt;/sup&gt;C: A Bioinformatics Tool for Predicting Peptide Ligands of Potassium Channels Based on Primary Structure Information.,novel,0.10678814728266968
Machine learning: a long way from implementation in cardiovascular disease.,interests,0.3065326110961704
Machine learning: a long way from implementation in cardiovascular disease.,statement,0.3065326110961704
Machine learning: a long way from implementation in cardiovascular disease.,conflict,0.3065326110961704
Machine learning: a long way from implementation in cardiovascular disease.,31911505,0.3065326110961704
Machine learning: a long way from implementation in cardiovascular disease.,316030,0.3065326110961704
Machine learning: a long way from implementation in cardiovascular disease.,heartjnl,0.3065326110961704
Machine learning: a long way from implementation in cardiovascular disease.,1136,0.3065326110961704
Machine learning: a long way from implementation in cardiovascular disease.,declared,0.2806148635225926
Machine learning: a long way from implementation in cardiovascular disease.,competing,0.2806148635225926
Machine learning: a long way from implementation in cardiovascular disease.,pmid,0.24796236320596707
Identification of novel pheno-groups in heart failure with preserved ejection fraction using machine learning.,phenogroups,0.259525340143838
Identification of novel pheno-groups in heart failure with preserved ejection fraction using machine learning.,hfpef,0.19245015869464138
Identification of novel pheno-groups in heart failure with preserved ejection fraction using machine learning.,af,0.16924913982663972
Identification of novel pheno-groups in heart failure with preserved ejection fraction using machine learning.,differential,0.14916089619682069
Identification of novel pheno-groups in heart failure with preserved ejection fraction using machine learning.,proteomics,0.14916089619682069
Identification of novel pheno-groups in heart failure with preserved ejection fraction using machine learning.,echocardiogram,0.14916089619682069
Identification of novel pheno-groups in heart failure with preserved ejection fraction using machine learning.,composite,0.13654914033289087
Identification of novel pheno-groups in heart failure with preserved ejection fraction using machine learning.,83,0.1276009571436647
